3,  -9.4470,  -16.3224
3, -10.0226,  -16.9770
3,  -1.3132,  -11.7363
3, -14.8413,  -32.2775
3,  -5.8372,  -20.7136
3,  -8.7631,  -12.8868
3,  -7.7170,  -15.9407
3,  -8.0068,  -15.4772
3,  -8.9405,  -14.7743
3,  -8.2540,  -15.5330
3,  -4.9131,  -15.5328
3, -10.0129,  -16.5535
3,  -9.0844,  -15.7080
3,  -3.5976,  -13.7131
3,  -8.1938,  -17.9459
3,  -8.1802,  -13.9904
3, -12.3326,  -12.7791
3,  -8.9152,  -19.1193
3, -12.4078,  -13.1933
3, -14.9305,  -21.9283
3,  -7.1403,  -12.8458
3,  -9.3722,  -17.4039
3, -18.1081,  -24.7147
3,  -7.3632,  -13.0655
3, -13.0282,  -12.3606
3,  -5.1378,  -17.2916
3,  -1.2251,  -14.3340
3, -10.9461,  -15.4194
3,  -9.1805,   -9.7148
3,  -9.2644,  -16.7597
3,  -4.4394,  -16.0182
3, -11.2450,  -15.3431
3,  -8.6093,  -16.1379
3, -10.1301,  -12.4156
3,  -4.9174,  -14.0259
3,  -7.6044,  -15.7724
3,  -8.0888,  -14.8225
3, -13.8251,  -16.3309
3,  -7.5910,  -12.9384
3,  -7.6730,  -12.7285
3,  -9.6605,  -14.7345
3, -10.0824,  -16.4223
3,  -9.3650,  -16.8069
3,  -7.0022,  -11.0805
3,  -7.9341,  -14.8541
3,  -5.3037,  -16.5207
3, -10.7465,  -17.5063
3,  -6.9100,  -11.5327
3,  -5.4209,  -16.2103
3,  -5.6327,  -12.6730
3,  -7.3779,  -11.8970
3,  -8.7864,  -15.4836
3,  -9.2822,  -16.0112
3, -11.0053,  -17.8821
3,  -6.1176,  -12.7667
3,  -6.8279,  -16.7543
3,  -7.2009,  -16.3302
3,  -8.2013,  -11.1822
3,  -8.3207,  -13.0909
3, -13.8369,  -19.0129
3,  -5.5450,  -15.1724
3, -11.4818,  -14.3289
3,  -8.5485,  -16.8535
3,  -9.5531,  -16.0224
3,  -6.7908,  -15.0649
3,  -8.3746,  -11.8368
3,  -9.0616,  -19.2661
3,  -7.7636,  -10.3029
3,  -6.9581,  -21.2394
3,  -8.3062,  -15.1737
3, -10.8940,  -14.3788
3, -11.1075,  -14.6013
3,  -8.2983,  -15.2916
3, -11.9645,  -12.7380
3,  -8.5348,  -18.6289
3,  -5.7326,  -14.9662
3, -10.8200,  -16.2277
3,  -5.5646,  -16.6837
3,  -8.8931,  -14.0906
3,  -8.8285,  -12.4296
3,  -7.2978,  -13.4589
3,  -8.7889,  -15.3742
3,  -5.3534,  -16.4392
3,  -7.2576,  -13.8930
3,  -8.0668,  -13.8777
3, -11.0068,  -19.1164
3,  -7.6194,  -18.5826
3,  -7.0108,  -15.2922
3,  -0.4079,   -5.2378
3,  -4.3187,  -12.3691
3,  -9.6581,  -15.1412
3,  -9.8823,  -17.7575
3,  -5.3502,  -16.1670
3, -12.3364,  -16.6814
3,  -7.2771,  -14.6176
3,  -8.6426,  -14.0907
3,  -9.2213,  -14.5731
3,  -5.2561,  -15.3431
3, -10.9431,  -14.7003
3,  -7.4047,  -13.7541
3,  -8.1740,  -16.3955
3, -10.0357,  -14.1495
3, -12.6908,  -16.4444
3,  -6.0147,  -12.4164
3,  -9.5405,  -14.5043
3,  -8.9475,  -15.9417
3,  -7.6061,  -13.7811
3, -12.5346,  -21.9922
3,  -2.9465,  -13.4631
3,  -9.5108,  -16.5814
3, -14.7849,  -10.6055
3,  -6.4211,  -15.4584
3, -11.6966,  -20.1075
3,  -9.3398,  -11.4543
3,  -9.6852,  -12.4121
3,  -6.0022,  -13.2263
3, -10.8689,  -17.3823
3,  -7.1252,  -12.5782
3,  -9.1292,  -16.8002
3, -10.3980,  -15.8914
3,  -7.3176,  -11.3897
3,  -8.8059,  -12.6307
3,  -8.5376,  -13.9967
3, -12.8277,  -16.5613
3,  -6.5848,  -15.8629
3,  -6.7821,  -15.4531
3, -11.1020,  -14.0834
3, -13.5938,  -18.8512
3, -10.4204,  -11.1567
3,  -6.4857,  -14.0445
3,  -9.0153,  -15.9147
3, -12.3024,  -12.9924
3, -10.8269,  -19.6613
3,  -9.3069,  -16.7694
3,  -8.0020,  -16.8110
3,  -3.9586,  -13.0199
3,  -9.7292,  -15.0867
3,  -9.9818,  -13.1621
3,  -7.3995,  -20.2694
3, -11.4149,  -14.4929
3, -10.7393,  -17.8139
3, -10.4550,  -14.0613
3, -12.0694,  -17.3577
3,  -5.7452,  -10.6531
3, -11.0278,  -13.4458
3, -19.2386,  -22.6831
3,  -9.0370,  -14.7848
3,  -7.2103,  -14.7481
3,  -8.1962,  -14.0640
3,  -9.1233,  -22.8094
3,  -7.6681,  -15.2824
3,  -4.6631,  -12.1194
3,  -7.1709,  -14.6568
3,  -5.7797,  -11.9977
3, -13.7315,  -20.2914
3,  -7.0359,  -16.4052
3, -11.3913,  -20.2989
3,  -9.0932,  -13.9139
3,  -8.5145,  -17.9594
3, -10.0069,  -14.0647
3,  -6.6898,  -13.3624
3,  -2.4942,  -15.3542
3,  -7.4076,  -12.8857
3,  -5.7759,  -18.9365
3,  -9.6504,  -13.1636
3,  -4.7119,  -11.7179
3,  -3.6053,  -10.7185
3,  -9.4765,  -15.5081
3, -11.8704,  -20.0715
3, -13.4613,  -14.8179
3,  -6.9566,  -14.7206
3,  -9.8134,  -15.3419
3,  -7.3857,  -16.1087
3,  -8.7126,  -14.7134
3,  -7.9680,  -16.6359
3,  -4.5190,  -16.8620
3,  -8.3084,  -19.1015
3,  -6.9959,  -12.8724
3,  -9.8540,  -15.9772
3, -12.3428,  -12.6702
3,  -8.1082,  -10.7287
3, -10.6699,  -17.6944
3, -10.3068,  -15.2979
3,  -3.6641,  -12.5977
3,  -9.8153,  -10.1299
3, -12.7886,  -14.1579
3,  -9.5273,  -11.3353
3,  -9.2183,  -16.9970
3,  -9.1258,  -16.6790
3,  -8.1302,  -17.7982
3,  -8.4195,   -9.1051
3,  -7.6490,  -17.0211
3, -11.0298,  -18.9981
3,  -7.9547,  -11.5725
3,  -2.1800,  -13.6823
3,  -6.3254,  -11.9737
3,   0.5619,   -7.5174
3, -11.5588,  -18.3571
3, -10.2120,  -15.4372
3,  -9.0056,  -14.9821
3,  -9.0296,  -13.7394
3, -12.6844,  -14.3334
3,  -8.0344,  -16.9683
3,  -7.0511,  -16.0326
3,  -5.6563,  -13.9329
3,  -9.7715,  -16.1740
3, -10.5202,  -14.7100
3,  -3.5228,  -15.3240
3,  -6.0755,  -12.9264
3,  -7.5964,  -17.5271
3,  -8.4063,  -13.1614
3,  -9.7159,  -13.9295
3,  -7.1813,  -12.8094
3,  -5.1010,  -14.0990
3,  -7.5045,  -14.4915
3,  -8.1550,  -14.9184
3, -12.9784,  -15.6139
3, -10.6964,  -12.0092
3,  -5.8069,  -12.3974
3,  -6.6044,  -15.6216
3,  -6.9857,  -14.9068
3,  -5.2212,  -11.4118
3,  -9.6853,  -13.2083
3, -11.4009,  -10.8863
3,  -7.5174,  -14.2872
3,  -8.7172,  -13.5508
3,  -8.6701,  -14.6445
3,  -5.0451,  -14.6223
3,  -6.5894,  -17.5276
3,  -7.3891,  -15.1212
3,  -8.5073,   -8.9186
3,  -4.2054,  -13.7667
3,  -7.0748,  -11.2257
3,  -6.4670,  -15.3293
3, -12.2134,  -18.3914
3,  -7.9235,  -14.5991
3,  -6.3549,  -13.3637
3,  -6.9165,  -12.7706
3,  -9.5674,  -12.8072
3,  -9.4984,  -10.3056
3, -10.3962,  -17.7964
3,  -9.1546,  -13.4412
3,  -7.2923,  -17.8149
3,  -9.6931,  -17.6956
3,  -9.0897,  -15.2314
3, -10.5519,  -12.5368
3,  -6.8202,  -11.8409
3, -10.6968,  -17.5115
3,  -6.5069,  -19.2703
3,  -4.3634,  -12.2327
3,  -4.4635,  -14.2061
3, -11.3775,  -15.8267
3,  -5.6239,  -16.7449
3,  -9.5800,  -14.3842
3,  -6.4480,  -13.7857
3,  -6.7061,  -13.1633
3,  -6.3907,  -17.2193
3,  -6.3077,  -16.0140
3,  -3.7789,  -12.8055
3,  -6.9208,  -13.9418
3, -10.2413,  -13.9336
3, -12.8111,  -13.3694
3,  -7.5484,  -17.1129
3, -10.3413,  -15.2065
3,  -8.0360,  -13.5361
3,  -9.5205,  -20.7980
3,  -6.9308,  -12.3175
3, -11.7660,  -17.6867
3,  -9.2808,  -16.5822
3,  -7.2482,  -16.9375
3,  -9.1769,  -13.7926
3,  -5.0606,  -10.6970
3,  -9.1271,  -15.9259
3,  -6.3679,  -15.9338
3,  -8.3560,  -13.8016
3,  -8.4256,  -16.9895
3,  -7.6402,  -15.1860
3,  -7.7874,  -15.8154
3, -10.0568,  -15.6583
3, -10.8653,  -16.7989
3, -11.6882,  -21.8169
3, -11.3207,  -18.2185
3,  -8.9564,  -19.8456
3, -13.3929,  -13.4578
3,  -5.2985,  -11.6837
3, -12.2492,  -12.9853
3,  -7.6203,  -12.1793
3, -10.3341,  -19.1606
3, -10.9796,  -14.1204
3, -10.8817,  -18.5200
3,  -9.1073,  -13.8195
3, -10.2063,  -18.4623
3,  -6.5131,  -11.4491
3, -12.5147,  -14.0626
3,  -9.7828,  -15.7259
3,  -7.4419,  -16.0484
3,  -6.8050,  -17.6764
3,  -9.4593,  -16.5230
3,  -7.0371,  -15.0620
3,  -7.2918,  -15.5643
3,  -9.7187,   -8.8327
3,  -6.2782,  -15.7903
3,  -8.6771,  -15.1041
3,  -5.4356,  -12.6965
3, -10.2284,  -14.6962
3,  -7.8831,  -13.2266
3, -10.2048,  -17.1040
3, -10.1684,  -17.6962
3,  -9.2501,  -14.2663
3, -11.5022,  -17.7578
3,  -8.0368,  -14.5813
3, -12.9537,  -14.4635
3, -11.7758,  -14.5504
3,  -8.3792,  -15.4447
3,  -6.3348,  -14.4487
3, -11.2669,  -15.0415
3,  -6.8714,  -16.4662
3,  -5.9324,  -15.8921
3, -10.6461,  -13.0249
3,  -6.3046,  -13.0571
3,  -8.0485,  -13.4485
3,  -8.6190,  -14.5744
3,  -6.8485,  -12.4041
3,  -9.4086,  -15.7060
3,  -8.3802,  -16.2205
3,  -9.1723,  -14.7219
3,  -6.9359,  -16.9208
3,  -7.0514,  -13.3074
3,  -9.9536,  -13.8350
3,  -8.2597,  -15.0801
3,  -9.7955,  -15.6455
3, -11.6533,  -15.7299
3,  -8.4957,  -16.1024
3,  -9.3380,  -15.5959
3,  -9.2893,  -15.9048
3, -12.5213,  -22.8049
3,  -7.4049,  -16.5731
3, -11.7929,  -15.4022
3,  -8.4133,  -16.3323
3,  -5.7099,  -14.2482
3, -10.7418,  -16.4384
3,  -8.8159,  -14.7851
3,  -6.8228,  -13.6577
3,  -7.7247,  -14.9383
3,  -4.4178,  -16.6958
3,  -7.1664,  -16.1518
3,  -9.8186,  -17.2386
3,  -4.5824,  -16.5638
3,  -7.6465,  -22.5813
3,  -7.6184,  -17.9327
3,  -9.3523,  -12.5443
3,  -7.3512,  -16.5420
3,  -8.6929,  -13.5448
3,  -8.9447,  -16.2898
3,  -8.5885,  -14.1936
3,  -7.1781,   -8.9251
3,  -3.3696,   -8.0494
3,  -8.4158,  -12.7625
3, -12.5562,  -15.6448
3,  -6.1892,  -15.1125
3,  -9.0881,  -15.4843
3,  -8.1137,  -13.4146
3, -12.5462,  -16.9799
3,  -9.6772,  -16.6667
3,  -6.2475,  -13.5345
3,  -8.0948,  -12.0408
3,  -6.6301,  -16.2405
3,  -3.5719,  -13.5510
3,  -8.4932,  -12.8823
3,  -9.5353,  -14.7533
3,  -6.7573,  -13.5642
3,  -5.4194,  -10.8560
3,  -9.6369,  -13.3416
3,  -9.4874,  -14.8915
3,  -8.2443,  -19.3179
3,  -8.9855,  -15.9926
3,  -7.0512,  -12.1586
3,  -6.1208,  -12.1965
3,  -7.7785,  -14.9918
3,  -7.6728,  -17.2112
3, -10.1314,  -12.4687
3,  -9.4395,  -20.4460
3,  -9.3012,  -15.5413
3,  -8.2079,  -12.8790
3,  -0.6883,  -12.9451
3,  -8.8618,  -14.0088
3, -10.4464,  -12.4903
3,  -3.1490,  -14.4349
3, -10.2835,  -12.5874
3,  -6.5987,  -11.9439
3,  -7.9233,  -12.4292
3,  -9.4803,  -16.5466
3,  -7.6726,  -13.7996
3,  -8.2530,  -14.7615
3,  -5.4195,  -11.4735
3,  -6.4186,  -15.6564
3,  -9.0730,  -14.1723
3,  -7.5547,  -13.1461
3, -10.1274,  -15.2118
3,  -2.7816,  -11.8980
3, -12.6503,  -15.8077
3, -11.3968,  -15.3477
3,  -5.4387,  -16.4107
3, -12.9598,  -15.1702
3,  -4.7223,  -15.5631
3,  -6.3769,   -9.9089
3,  -9.4819,  -14.1022
3,  -5.1289,  -13.4135
3,  -5.8360,  -11.9104
3,  -5.8940,  -13.2682
3, -10.4284,  -15.7260
3,  -6.3437,  -14.8183
3,  -7.2730,  -18.7196
3, -10.6357,  -14.6599
3, -11.2279,  -13.8380
3,  -8.0563,  -19.3882
3,   6.7631,    0.8980
3, -11.9450,  -18.2462
3,  -5.5691,  -10.4631
3, -12.4267,  -15.9780
3, -11.2188,  -14.5380
3,  -9.7644,  -13.8740
3,  -8.2602,  -12.2862
3,  -8.3422,  -18.1300
3, -10.8532,  -17.6018
3,  -7.5110,  -14.5738
3,  -5.0397,  -15.1316
3,  -6.8185,  -11.4830
3,  -5.8782,  -16.9763
3,  -4.6261,  -13.2761
3,  -6.0678,  -15.4942
3,  -4.6913,  -13.1925
3,  -9.6317,  -16.5381
3,  -8.0043,  -10.6882
3,  -7.3119,  -14.0172
3,  -5.3769,  -13.7479
4,  -6.0926,  -11.2778
4, -12.1212,  -18.2730
4, -10.5092,  -18.8177
4,  -8.7513,  -15.4148
4, -13.8490,  -20.6390
4, -10.0728,  -14.8705
4,  -5.2941,  -17.6460
4,  -3.9412,  -13.1916
4, -10.9927,  -16.6991
4, -10.5234,  -18.4120
4,  -7.4126,  -11.7055
4,  -5.2847,  -17.3503
4, -11.1688,  -16.2385
4,  -9.8984,  -13.8223
4,  -8.2620,  -19.3264
4,  -7.7997,  -17.6249
4,  -9.0714,  -12.5496
4,  -6.6046,  -12.4125
4,  -8.4458,  -14.7651
4,  -2.9895,  -10.8907
4, -13.0687,  -20.9040
4, -11.3199,  -15.7635
4, -11.2067,  -18.7924
4,  -7.6809,  -13.3435
4, -12.0589,  -14.1780
4,  -6.4870,  -10.6039
4,  -7.0197,  -12.2320
4, -11.3342,  -20.5387
4,  -9.0570,  -13.1073
4, -19.1977,  -15.9924
4,  -7.0246,  -15.6901
4,  -4.3598,  -11.0270
4, -11.0300,  -17.5266
4,  -4.5880,   -8.2975
4,  -7.4230,  -11.5238
4,  -9.7358,  -19.9226
4,  -4.3384,   -8.6571
4, -13.5022,  -18.0665
4,  -7.0512,  -12.7845
4, -11.0180,  -16.6591
4,  -8.3581,  -11.6496
4,  -6.2017,  -15.0059
4,  -2.9635,   -8.9109
4,  -6.2789,   -9.8774
4, -16.0596,  -18.6698
4, -11.5317,  -13.5056
4,  -5.5211,   -9.2392
4, -12.9280,  -14.6807
4, -13.8244,  -17.9814
4, -10.4455,  -12.4343
4, -13.7365,  -16.9621
4,  -8.6043,  -16.0713
4, -13.6198,  -24.8006
4,  -4.0341,  -13.2910
4, -10.6648,  -17.6865
4,  -5.4948,  -11.9559
4, -13.0484,  -17.1492
4,  -7.3646,  -14.1607
4, -14.3225,  -19.9303
4,  -7.6387,  -13.6324
4,  -9.3369,  -14.2628
4,  -5.9306,   -9.1428
4,  -9.6857,  -12.7027
4,  -5.3672,  -10.1454
4,  -8.9301,  -13.6896
4,  -8.6473,  -12.0541
4, -10.2290,  -14.1021
4, -14.0664,  -17.4300
4,  -5.3805,   -9.7481
4, -11.7777,  -17.7350
4,  -6.5577,  -12.9641
4, -13.2177,  -17.7978
4, -13.0580,  -19.8795
4,  -9.0754,  -14.0752
4,  -9.5751,  -14.5224
4, -12.6044,  -15.4424
4, -14.9198,  -18.3141
4,  -9.0456,  -14.2359
4, -11.1088,  -16.2469
4,  -7.2334,  -13.6707
4,  -6.3856,  -10.3910
4,  -1.3945,   -8.9410
4, -15.1375,  -18.6874
4,  -7.4873,   -7.3293
4, -14.4714,  -18.8849
4, -13.1043,  -19.4489
4, -10.7865,  -17.0850
4, -10.5555,  -15.7751
4, -11.1849,  -13.5380
4, -13.8189,  -14.8277
4,  -5.2078,   -9.4613
4, -13.7893,  -15.2554
4,  -4.2246,  -13.4190
4, -12.6894,  -15.5181
4,  -5.4333,  -14.5273
4,  -6.4493,   -9.5161
4,  -4.2665,  -14.1170
4,  -5.6580,   -7.1707
4,  -8.6845,  -10.8544
4,  -7.0912,  -11.3468
4, -14.4594,  -18.3753
4, -15.2180,  -20.6621
4,  -6.7632,  -16.7897
4,  -6.9159,   -9.2379
4,  -8.0756,  -19.2967
4, -12.6564,  -19.4837
4,  -9.9484,  -14.5120
4, -11.1270,  -17.1123
4, -14.7049,  -16.7847
4,  -5.7215,  -12.3102
4, -12.4407,  -14.5146
4, -10.2733,  -17.1807
4,  -6.7113,  -13.5406
4,  -6.8931,  -15.0963
4, -16.5309,  -18.5095
4,  -8.3195,  -15.7840
4,  -9.8903,  -20.3294
4, -13.1778,  -18.6542
4,  -9.8552,  -17.3140
4, -14.3915,  -12.9639
4, -16.6344,  -22.3512
4, -11.1256,  -14.7842
4,  -8.6701,  -13.3577
4,  -7.0644,  -14.9689
4, -12.3083,  -23.1607
4, -10.3831,  -12.1349
4, -10.6879,  -16.6774
4, -14.6400,  -18.2338
4,  -9.0693,  -19.4736
4, -10.0335,  -13.4977
4,  -4.4977,  -13.8082
4, -16.8192,  -21.1028
4, -12.7681,  -19.6259
4, -11.8889,   -9.0425
4, -16.7653,  -16.0066
4,  -9.4141,  -13.5115
4, -13.4451,  -18.3093
4, -13.4169,  -11.8098
4, -12.4484,  -17.4242
4,  -7.1378,  -14.9929
4, -12.0169,  -19.0210
4, -11.1572,  -16.9218
4, -11.3129,  -13.8840
4, -10.8968,  -14.0597
4, -13.6826,  -13.9162
4,  -3.6470,  -11.0165
4,  -9.1658,  -14.7055
4,  -7.4302,  -15.6397
4,  -8.9142,  -13.6868
4,  -7.8147,  -16.2694
4,  -8.4110,  -17.0370
4,  -6.0295,  -14.0074
4,  -8.7305,  -14.9710
4, -10.8796,  -18.4098
4,  -8.3762,  -14.2674
4,  -7.2181,  -15.6169
4, -11.4059,  -16.7916
4,  -7.5348,  -13.2071
4,  -7.7518,  -14.1030
4,  -8.8281,  -13.8241
4, -10.0373,  -12.7037
4,  -6.0719,  -12.0499
4,  -8.3982,  -14.0266
4, -10.4423,  -15.6900
4,  -5.9196,  -17.4273
4,  -7.5758,  -11.6920
4,  -6.9326,  -14.2362
4,  -8.9742,  -12.3505
4, -11.5350,  -17.2923
4,  -3.5846,  -10.4798
4, -11.4582,  -14.7215
4,  -8.9025,  -13.7121
4,  -6.0749,  -11.4591
4,  -9.3793,  -18.1052
4,  -6.7061,  -12.9388
4, -10.2091,  -11.1429
4, -10.1964,  -13.7904
4,  -8.5441,  -12.2765
4,  -8.3496,  -14.9158
4,  -5.0160,  -16.1164
4, -10.8184,  -13.8667
4,  -8.2598,  -16.1881
4,  -9.4993,  -15.0521
4,  -8.3925,  -17.1771
4,  -7.6742,  -16.2736
4,  -7.7623,  -11.0685
4, -10.1853,  -12.7738
4, -10.4567,  -15.1129
4,  -5.7271,  -16.5590
4, -12.0860,  -13.7687
4, -10.9146,  -11.4721
4,  -9.0992,  -13.2343
4,  -9.3823,  -17.0430
4,  -8.9304,  -21.3654
4,  -7.7494,  -16.0601
4,  -5.7256,  -15.1879
4,  -9.5596,  -16.4152
4,  -7.1600,  -11.5038
4,  -8.8982,  -15.4864
4, -10.5037,  -15.6171
4, -10.2944,  -13.8460
4,  -7.1672,  -15.6296
4,  -9.8927,  -12.3627
4,  -5.0736,  -17.7163
4,  -8.8201,  -13.9988
4,  -7.1078,  -10.8649
4, -10.0977,  -16.6309
4,  -7.5201,   -9.3444
4,  -9.2282,  -14.5750
4,  -8.6243,  -17.3099
4,  -8.1381,  -14.9306
4,  -5.1705,  -10.7524
4,  -8.9085,  -14.0095
4,  -6.0742,  -12.8721
4, -12.5930,  -14.7450
4, -11.4026,  -16.6146
4, -13.3515,  -16.7599
4,  -6.2056,  -10.9541
4,  -9.5350,  -16.8737
4, -11.4804,  -16.2179
4,  -4.3108,  -13.0711
4,  -4.7844,   -8.4654
4, -10.4105,  -16.4066
4,  -6.5482,  -13.1373
4,  -5.0396,  -11.4413
4,  -8.4012,  -12.3164
4,  -7.5787,  -15.7841
4,  -9.9586,  -16.3707
4,  -8.7546,  -15.5463
4, -10.4383,  -12.5109
4,  -5.5133,  -14.0689
4, -12.1771,  -17.7403
4,  -8.9506,  -11.0485
4,  -8.9190,  -15.2904
4,  -9.3869,  -11.5501
4, -12.9801,  -13.4843
4,  -2.6156,  -10.6959
4, -11.2401,  -16.0708
4,  -5.8167,  -16.7186
4,  -8.0356,  -15.3873
4,  -7.5457,  -13.2697
4,  -7.9452,  -10.7120
4,  -5.6829,  -14.6382
4,  -8.1288,  -14.8697
4,  -6.4854,  -14.6727
4, -11.2164,  -15.8304
4,  -7.7630,  -13.0940
4,  -7.6686,  -14.0927
4,  -8.1779,  -16.7957
4,  -5.2062,  -13.2303
4,  -5.1234,  -16.5137
4,  -8.2854,  -13.3477
4,  -5.6483,   -9.2563
4,  -5.9492,  -14.3957
4,  -4.6230,  -13.9293
4, -10.2262,  -17.6406
4,  -9.4394,  -14.1633
4, -11.5544,  -17.6365
4,  -4.4421,  -13.2549
4, -13.3780,  -14.8690
4, -13.6129,  -15.9123
4, -11.2206,  -14.6106
4,  -7.8643,  -15.4596
4,  -8.4668,  -17.4338
4,  -5.6140,  -10.4141
4,  -4.8700,  -14.3004
4,  -9.6138,  -16.6609
4,  -7.6585,  -16.2088
4, -11.2212,  -15.7626
4,  -7.6994,  -14.6061
4,  -5.9779,  -13.1805
4, -11.2300,  -16.6552
4, -13.8113,  -17.5478
4,  -6.6321,  -13.5854
4,  -7.9333,  -15.1677
4,  -8.5623,  -17.1266
4,  -8.2463,  -13.0357
4,  -5.0038,  -11.0278
4,  -5.9761,  -16.3898
4,   3.1470,   -3.3044
4,  -2.7150,   -8.0007
4, -16.5670,  -18.7167
4,  -8.4832,  -14.2314
4, -11.6744,  -16.5600
4,   1.4825,   -4.3443
4, -12.1072,  -17.9243
4,  -7.0340,  -17.1589
4,  -7.4341,  -14.1251
4,  -8.4052,  -16.6334
4,  -6.5190,  -15.4380
4,  -9.6689,  -15.4375
4, -12.9751,  -15.3873
4,  -1.6177,   -6.6901
4, -12.4058,  -16.7622
4,  -3.7190,   -9.4752
4, -10.5613,  -18.6557
4,  -2.1767,  -14.4640
4,  -6.9630,  -11.3644
4,  -3.0757,  -10.7385
4,  -8.7881,  -13.7320
4,  -9.4473,  -19.8800
4, -11.7835,  -20.6935
4,  -8.1981,  -14.6333
4,  -7.2865,  -11.2939
4,  -9.7885,  -16.8765
4,  -5.4215,  -13.9334
4,  -5.4570,  -14.7868
4, -12.7219,  -15.3133
4, -11.9550,  -19.9555
4,  -5.5264,   -6.6039
4,  -7.6290,  -10.6970
4, -12.8729,  -18.6469
4,  -7.2792,  -15.2140
4, -13.1395,  -16.7165
4,  -5.2526,  -11.5589
4,  -6.8186,  -13.6068
4,  -8.6984,  -17.8130
4, -19.7604,  -20.6443
4,  -6.9792,  -15.4946
4,  -9.4245,  -13.3958
4,  -7.7892,  -12.1645
4, -10.4847,  -17.3778
4,  -8.4745,  -17.9458
4,  -7.4206,  -14.5949
4,  -7.1145,  -10.6695
4, -11.8040,  -15.2064
4, -13.6295,  -19.5693
4,  -9.3902,  -13.3200
4,  -7.5256,  -15.8204
4, -13.4913,  -17.0564
4,  -4.3960,  -11.1801
4, -12.6398,  -12.9979
4,  -6.8638,  -15.7292
4,  -8.7026,  -17.5527
4,  -9.7755,  -14.1643
4, -10.0999,  -13.6242
4,  -7.3082,  -16.0804
4,  -6.4195,  -12.9240
4,  -6.7215,  -11.3159
4,  -7.7943,  -19.7641
4,  -6.5732,  -13.2513
4,  -6.9200,  -16.3757
4, -17.4740,  -18.9392
4,  -5.4588,  -13.1746
4,  -6.8507,  -12.9496
4,  -0.9836,   -8.9723
4,  -9.4616,  -15.7962
4,  -8.9675,  -16.1926
4, -12.0592,  -15.0059
4,  -6.2651,  -12.1697
4,  -9.5367,  -15.2869
4, -13.7072,  -19.6733
4,  -5.9432,  -16.4846
4,  -5.0218,  -10.0951
4,  -6.9446,  -12.1937
4,  -7.0755,  -11.1899
4, -12.9189,  -23.3448
4,  -8.0474,  -10.1786
4, -10.5551,  -16.9452
4,   0.2180,  -10.5183
4,  -1.6136,   -9.2976
4,  -8.7333,  -15.5726
4,  -6.4293,  -15.0267
4, -14.2387,  -18.9735
4,   2.0010,   -8.5804
4,  -8.4799,  -14.0824
4,  -5.8948,  -12.2056
4, -11.7058,  -18.1581
4,  -2.4455,  -13.3216
4,  -9.5496,  -18.1269
4,  -9.9140,  -14.2553
4, -10.1678,  -15.4904
4,  -4.7998,  -11.8495
4, -11.3693,  -17.9985
4,  -6.0087,  -15.4057
4,  -8.4805,  -10.9991
4,  -9.5671,  -13.8825
4,   3.2026,   -1.7576
4,   0.2729,  -15.0190
4,  -5.7232,   -9.6807
4, -14.7564,  -19.6465
4,  -7.7688,  -17.8545
4,  -9.9327,  -12.5372
4,  -0.4231,   -8.9851
4,  -9.3522,  -13.7833
4,  -6.8004,  -11.9277
4, -10.7718,  -14.6990
4,  -6.9084,  -15.0328
4,  -2.8862,  -14.5599
4,  -8.3227,  -14.7539
4,  -9.3449,  -15.1009
4,  -9.5055,  -13.5331
4,  -0.9055,  -10.7243
4,  -9.3493,  -12.1281
4,  -6.4580,  -10.5147
4, -12.3082,  -15.2391
4, -12.4677,  -13.1849
4,  -5.5615,  -14.9088
4,  -7.0355,  -18.8701
4,  -8.3567,  -16.3156
4,  -4.0226,  -11.9531
4,  -9.8476,  -11.2593
4,   2.2336,   -9.3758
4,  -9.4302,  -15.3849
4, -10.2036,  -15.7214
4,  -9.0206,  -12.0116
4,   0.5324,   -9.2366
4, -11.0826,  -21.0555
4,  -0.9870,  -12.3253
4,  -8.6375,  -17.8380
4, -10.5198,  -16.1365
4,  -0.7665,  -11.9167
4, -13.3129,  -15.4198
4, -19.6488,  -26.2722
4, -15.0072,  -19.1567
4, -13.9103,  -18.2989
4, -12.6941,  -17.5371
4, -10.4973,  -15.9693
4, -12.6455,  -16.6144
4,  -9.3976,  -15.7937
4,  -5.4523,  -10.9831
4,  -0.4692,  -10.2420
4, -11.2554,  -17.1400
4,  -9.9568,  -19.2958
4, -12.3768,  -16.8095
4,  -6.9777,  -13.9385
4,  -5.8113,  -13.1496
4,  -6.2484,  -12.3927
4,  -7.8318,  -12.9123
4, -11.1752,  -18.8998
4, -12.8593,  -20.3956
4,  -1.5678,  -10.8615
4,  -7.1185,  -16.6412
4,   0.4357,  -10.6439
4,  -8.7840,  -15.7006
4, -12.9337,  -20.7242
4,  -4.1573,   -6.3739
4, -11.2303,  -17.1421
4,  -8.7259,  -18.2014
4,  -2.2949,   -6.0835
4,   2.1138,   -6.1350
4,  -7.9021,  -16.3634
4,  -5.2758,  -10.7880
4, -12.8889,  -14.9804
4,   0.0775,   -5.9385
4,  -2.1926,  -11.5987
4,  -9.7843,  -14.2465
4,  -7.7074,  -14.9830
4,  -2.9739,   -3.6622
4, -10.5827,  -10.7967
4,  -5.0109,   -9.1741
4,  -8.8691,  -13.5789
4,  -8.2620,  -12.8609
4,  -3.5448,  -12.2311
4,  -2.5327,   -9.6693
4,  -4.1846,  -15.6398
